st,n,h,td,val
AMMONIA,GERMANY,21,6,1.962980771171156e-08
AMMONIA,GERMANY,21,7,7.748610046881514e-09
AMMONIA,GERMANY,21,8,5.165740087525348e-09
AMMONIA,GERMANY,21,9,1.280205163191811e-08
AMMONIA,GERMANY,21,10,1.132488958836449e-08
AMMONIA,GERMANY,21,11,8.660209548078905e-09
AMMONIA,GERMANY,21,12,6.26483211268832e-09
AMMONIA,GERMANY,22,1,1.090544771462945e-08
AMMONIA,GERMANY,22,2,1.732041787005528e-08
AMMONIA,GERMANY,22,3,2.944470710511801e-08
AMMONIA,GERMANY,22,4,8.412774580863813e-09
AMMONIA,GERMANY,22,5,8.179087056231693e-09
AMMONIA,GERMANY,22,6,1.962980771436928e-08
AMMONIA,GERMANY,22,7,7.748610046740244e-09
AMMONIA,GERMANY,22,8,5.165740087726638e-09
AMMONIA,GERMANY,22,9,1.280205163236477e-08
AMMONIA,GERMANY,22,10,1.132488958805516e-08
AMMONIA,GERMANY,22,11,8.660209547012809e-09
AMMONIA,GERMANY,22,12,6.264832112010349e-09
AMMONIA,GERMANY,23,1,1.09054477140409e-08
AMMONIA,GERMANY,23,2,1.73204178682061e-08
AMMONIA,GERMANY,23,3,2.944470710571475e-08
AMMONIA,GERMANY,23,4,8.41277458193756e-09
AMMONIA,GERMANY,23,5,8.179087057318754e-09
AMMONIA,GERMANY,23,6,1.962980772277894e-08
AMMONIA,GERMANY,23,7,7.748610046596566e-09
AMMONIA,GERMANY,23,8,5.165740087926564e-09
AMMONIA,GERMANY,23,9,1.280205163280776e-08
AMMONIA,GERMANY,23,10,1.132488958775015e-08
AMMONIA,GERMANY,23,11,8.660209545949491e-09
AMMONIA,GERMANY,23,12,6.264832111332697e-09
AMMONIA,GERMANY,24,1,1.090544771345668e-08
AMMONIA,GERMANY,24,2,1.732041786129278e-08
AMMONIA,GERMANY,24,3,2.944470710537138e-08
AMMONIA,GERMANY,24,4,8.412774583009771e-09
AMMONIA,GERMANY,24,5,8.179087058407588e-09
AMMONIA,GERMANY,24,6,1.962980772521596e-08
AMMONIA,GERMANY,24,7,7.74861004645093e-09
AMMONIA,GERMANY,24,8,5.165740088125074e-09
AMMONIA,GERMANY,24,9,1.280205163324774e-08
AMMONIA,GERMANY,24,10,1.132488958744932e-08
AMMONIA,GERMANY,24,11,8.660209544880615e-09
AMMONIA,GERMANY,24,12,6.264832110655811e-09
COAL,GERMANY,1,1,4.460581490023469e-08
COAL,GERMANY,1,2,27.76094338311872
COAL,GERMANY,1,3,27.7609431942532
COAL,GERMANY,1,4,27.76094352188574
COAL,GERMANY,1,5,19.70779317902862
COAL,GERMANY,1,6,27.76094334714247
COAL,GERMANY,1,7,27.7609435322328
COAL,GERMANY,1,8,27.7609435724706
COAL,GERMANY,1,9,27.76094345350675
COAL,GERMANY,1,10,4.632142099153288e-08
COAL,GERMANY,1,11,27.76094351803094
COAL,GERMANY,1,12,2.562465058942172e-08
COAL,GERMANY,2,1,4.460413458896893e-08
COAL,GERMANY,2,2,27.76094338305983
COAL,GERMANY,2,3,27.76094319415562
COAL,GERMANY,2,4,27.76094352185479
COAL,GERMANY,2,5,27.76094242262952
COAL,GERMANY,2,6,27.76094334707574
COAL,GERMANY,2,7,27.76094353220384
COAL,GERMANY,2,8,27.76094357244982
COAL,GERMANY,2,9,27.76094345346236
COAL,GERMANY,2,10,4.631967940347485e-08
COAL,GERMANY,2,11,27.76094351799895
COAL,GERMANY,2,12,2.562364166985761e-08
COAL,GERMANY,3,1,4.460327251304806e-08
COAL,GERMANY,3,2,27.76094338302982
COAL,GERMANY,3,3,27.76094319410449
COAL,GERMANY,3,4,27.76094352184041
COAL,GERMANY,3,5,27.76094338731675
COAL,GERMANY,3,6,27.76094334704036
COAL,GERMANY,3,7,27.76094353219027
COAL,GERMANY,3,8,27.76094357244072
COAL,GERMANY,3,9,27.7609434534403
COAL,GERMANY,3,10,4.631878378319632e-08
COAL,GERMANY,3,11,27.76094351798414
COAL,GERMANY,3,12,2.562315006662941e-08
COAL,GERMANY,4,1,4.460284369886827e-08
COAL,GERMANY,4,2,27.76094338301514
COAL,GERMANY,4,3,27.76094319407846
COAL,GERMANY,4,4,27.7609435218338
COAL,GERMANY,4,5,27.760943387751
COAL,GERMANY,4,6,27.76094334702102
COAL,GERMANY,4,7,27.7609435321842
COAL,GERMANY,4,8,27.76094357243741
COAL,GERMANY,4,9,27.76094345342965
COAL,GERMANY,4,10,4.631833710532404e-08
COAL,GERMANY,4,11,27.76094351797752
COAL,GERMANY,4,12,2.562292039917046e-08
COAL,GERMANY,5,1,4.460262948686428e-08
COAL,GERMANY,5,2,27.76094338300766
COAL,GERMANY,5,3,27.76094319406502
COAL,GERMANY,5,4,27.76094352183045
COAL,GERMANY,5,5,27.76094352535869
COAL,GERMANY,5,6,27.76094334700803
COAL,GERMANY,5,7,27.76094353218153
COAL,GERMANY,5,8,27.76094357243534
COAL,GERMANY,5,9,27.76094345342428
COAL,GERMANY,5,10,4.631811342019488e-08
COAL,GERMANY,5,11,27.76094351797419
COAL,GERMANY,5,12,2.562281623287878e-08
COAL,GERMANY,6,1,4.460252114538482e-08
COAL,GERMANY,6,2,27.76094338300386
COAL,GERMANY,6,3,27.76094319405804
COAL,GERMANY,6,4,27.76094352182896
COAL,GERMANY,6,5,27.76094352536093
COAL,GERMANY,6,6,27.76094334699498
COAL,GERMANY,6,7,27.76094353218029
COAL,GERMANY,6,8,27.760943572434
COAL,GERMANY,6,9,27.76094345342169
COAL,GERMANY,6,10,4.631800003728295e-08
COAL,GERMANY,6,11,27.76094351797268
COAL,GERMANY,6,12,2.562277455278354e-08
COAL,GERMANY,7,1,4.460246532972181e-08
COAL,GERMANY,7,2,27.76094338300199
COAL,GERMANY,7,3,27.76094319405457
COAL,GERMANY,7,4,27.7609435218284
COAL,GERMANY,7,5,27.76094345211479
COAL,GERMANY,7,6,27.7609433469754
COAL,GERMANY,7,7,27.76094353217972
COAL,GERMANY,7,8,27.76094357243177
COAL,GERMANY,7,9,27.76094345342027
COAL,GERMANY,7,10,4.631794152458288e-08
COAL,GERMANY,7,11,27.76094351797199
COAL,GERMANY,7,12,2.562276956081362e-08
COAL,GERMANY,8,1,4.460243579651281e-08
COAL,GERMANY,8,2,27.76094338300095
COAL,GERMANY,8,3,27.76094319405266
COAL,GERMANY,8,4,27.76094352182799
COAL,GERMANY,8,5,27.76094352535518
COAL,GERMANY,8,6,27.7609433469397
COAL,GERMANY,8,7,27.76094353217937
COAL,GERMANY,8,8,27.76094357242769
COAL,GERMANY,8,9,27.7609434534197
COAL,GERMANY,8,10,4.631791054721446e-08
COAL,GERMANY,8,11,27.7609435179717
COAL,GERMANY,8,12,2.562279751392843e-08
COAL,GERMANY,9,1,4.460241955329623e-08
COAL,GERMANY,9,2,27.76094338300037
COAL,GERMANY,9,3,27.76094319405161
COAL,GERMANY,9,4,27.76094352182783
COAL,GERMANY,9,5,27.76094338991118
COAL,GERMANY,9,6,27.76094334685594
COAL,GERMANY,9,7,27.76094353217921
COAL,GERMANY,9,8,27.76094357241815
COAL,GERMANY,9,9,27.7609434534193
COAL,GERMANY,9,10,4.6317893532345e-08
COAL,GERMANY,9,11,27.76094351797136
COAL,GERMANY,9,12,2.562286892368566e-08
COAL,GERMANY,10,1,4.460241009238317e-08
COAL,GERMANY,10,2,27.76094338300006
COAL,GERMANY,10,3,27.76094319405107
COAL,GERMANY,10,4,27.76094352182762
COAL,GERMANY,10,5,21.80939506992681
COAL,GERMANY,10,6,22.38760753652168
COAL,GERMANY,10,7,27.76094353217903
COAL,GERMANY,10,8,27.76094357239769
COAL,GERMANY,10,9,27.76094345341906
COAL,GERMANY,10,10,4.631788365649852e-08
COAL,GERMANY,10,11,27.76094351797134
COAL,GERMANY,10,12,2.562303340296981e-08
COAL,GERMANY,11,1,4.460240406951813e-08
COAL,GERMANY,11,2,27.76094338299992
COAL,GERMANY,11,3,27.76094319405071
COAL,GERMANY,11,4,27.76094352182758
COAL,GERMANY,11,5,20.84829792453367
COAL,GERMANY,11,6,27.76094069924835
COAL,GERMANY,11,7,27.76094353217906
COAL,GERMANY,11,8,27.76094324059947
COAL,GERMANY,11,9,27.76094345341894
COAL,GERMANY,11,10,4.631787738418468e-08
COAL,GERMANY,11,11,27.7609435179712
COAL,GERMANY,11,12,2.562336945307761e-08
COAL,GERMANY,12,1,4.460239966561781e-08
COAL,GERMANY,12,2,27.76094338299972
COAL,GERMANY,12,3,27.76094319405055
COAL,GERMANY,12,4,27.76094352182752
COAL,GERMANY,12,5,6.314952184775934
COAL,GERMANY,12,6,27.76094218242901
COAL,GERMANY,12,7,27.76094353217902
COAL,GERMANY,12,8,15.22717056099449
COAL,GERMANY,12,9,27.76094345341875
COAL,GERMANY,12,10,4.631787284039362e-08
COAL,GERMANY,12,11,27.76094351797112
COAL,GERMANY,12,12,2.562398790495622e-08
COAL,GERMANY,13,1,4.460239573531266e-08
COAL,GERMANY,13,2,27.76094338299951
COAL,GERMANY,13,3,27.76094319405034
COAL,GERMANY,13,4,27.76094352182752
COAL,GERMANY,13,5,4.1690426030501e-07
COAL,GERMANY,13,6,27.76094218338339
COAL,GERMANY,13,7,27.76094353217897
COAL,GERMANY,13,8,14.29269121509748
COAL,GERMANY,13,9,27.76094345341864
COAL,GERMANY,13,10,4.631786880031843e-08
COAL,GERMANY,13,11,27.76094351797102
COAL,GERMANY,13,12,2.562503285560773e-08
COAL,GERMANY,14,1,4.460239132892745e-08
COAL,GERMANY,14,2,27.76094338299942
COAL,GERMANY,14,3,27.76094319405009
COAL,GERMANY,14,4,27.76094352182741
COAL,GERMANY,14,5,6.227829485190047e-07
COAL,GERMANY,14,6,26.44402644866111
COAL,GERMANY,14,7,27.76094353217895
COAL,GERMANY,14,8,6.893397094946293e-08
COAL,GERMANY,14,9,27.76094345341853
COAL,GERMANY,14,10,4.631786425011073e-08
COAL,GERMANY,14,11,27.76094351797095
COAL,GERMANY,14,12,2.65740140234377
COAL,GERMANY,15,1,4.46023853037687e-08
COAL,GERMANY,15,2,27.76094338299919
COAL,GERMANY,15,3,27.7609431940498
COAL,GERMANY,15,4,27.76094352182736
COAL,GERMANY,15,5,1.240456334582552e-06
COAL,GERMANY,15,6,24.51708615755956
COAL,GERMANY,15,7,27.7609435321788
COAL,GERMANY,15,8,7.17770164317083
COAL,GERMANY,15,9,27.76094345341841
COAL,GERMANY,15,10,4.631785799265249e-08
COAL,GERMANY,15,11,27.76094351797085
COAL,GERMANY,15,12,27.76094271047024
COAL,GERMANY,16,1,4.460237583891536e-08
COAL,GERMANY,16,2,27.76094338299893
COAL,GERMANY,16,3,27.76094319404925
COAL,GERMANY,16,4,27.76094352182725
COAL,GERMANY,16,5,7.972108674690968
COAL,GERMANY,16,6,27.76094317088523
COAL,GERMANY,16,7,27.76094353217866
COAL,GERMANY,16,8,21.88993788683678
COAL,GERMANY,16,9,27.76094345341825
COAL,GERMANY,16,10,4.631784810862165e-08
COAL,GERMANY,16,11,27.76094351797068
COAL,GERMANY,16,12,27.76094355525032
COAL,GERMANY,17,1,4.460235959476538e-08
COAL,GERMANY,17,2,27.76094338299838
COAL,GERMANY,17,3,27.7609431940482
COAL,GERMANY,17,4,27.76094352182709
COAL,GERMANY,17,5,27.76094242245099
COAL,GERMANY,17,6,27.76094324150171
COAL,GERMANY,17,7,27.76094353217856
COAL,GERMANY,17,8,27.76094346110418
COAL,GERMANY,17,9,27.76094345341784
COAL,GERMANY,17,10,4.63178310882174e-08
COAL,GERMANY,17,11,27.76094351797053
COAL,GERMANY,17,12,27.76094355527378
COAL,GERMANY,18,1,4.460233007183386e-08
COAL,GERMANY,18,2,27.76094338299727
COAL,GERMANY,18,3,27.76094319404628
COAL,GERMANY,18,4,27.76094352182668
COAL,GERMANY,18,5,27.76094352531061
COAL,GERMANY,18,6,27.7609433468893
COAL,GERMANY,18,7,27.76094353217813
COAL,GERMANY,18,8,27.76094357238782
COAL,GERMANY,18,9,27.7609434534172
COAL,GERMANY,18,10,4.631780011353435e-08
COAL,GERMANY,18,11,27.76094351797014
COAL,GERMANY,18,12,27.76094355528834
COAL,GERMANY,19,1,4.460227430029979e-08
COAL,GERMANY,19,2,27.76094338299536
COAL,GERMANY,19,3,27.76094319404269
COAL,GERMANY,19,4,27.76094352182598
COAL,GERMANY,19,5,25.23529592054883
COAL,GERMANY,19,6,27.7609433469408
COAL,GERMANY,19,7,27.76094353217755
COAL,GERMANY,19,8,27.76094357240794
COAL,GERMANY,19,9,27.76094345341582
COAL,GERMANY,19,10,4.6317741648412e-08
COAL,GERMANY,19,11,27.76094351796937
COAL,GERMANY,19,12,27.76094355529612
COAL,GERMANY,20,1,4.460216608873948e-08
COAL,GERMANY,20,2,27.76094338299151
COAL,GERMANY,20,3,27.7609431940357
COAL,GERMANY,20,4,27.76094352182458
COAL,GERMANY,20,5,11.37004564989528
COAL,GERMANY,20,6,27.76094334696585
COAL,GERMANY,20,7,27.76094353217628
COAL,GERMANY,20,8,27.76094357241984
COAL,GERMANY,20,9,27.76094345341319
COAL,GERMANY,20,10,4.631762840202949e-08
COAL,GERMANY,20,11,27.76094351796794
COAL,GERMANY,20,12,27.76094355529921
COAL,GERMANY,21,1,4.460195219948093e-08
COAL,GERMANY,21,2,27.76094338298402
COAL,GERMANY,21,3,27.76094319402225
COAL,GERMANY,21,4,27.76094352182145
COAL,GERMANY,21,5,6.858717763634778e-08
COAL,GERMANY,21,6,27.7609433469725
COAL,GERMANY,21,7,27.76094353217348
COAL,GERMANY,21,8,27.76094357242516
COAL,GERMANY,21,9,27.7609434534079
COAL,GERMANY,21,10,4.631740505635281e-08
COAL,GERMANY,21,11,27.76094351796466
COAL,GERMANY,21,12,27.76094355529888
COAL,GERMANY,22,1,4.460152407055078e-08
COAL,GERMANY,22,2,27.76094338296891
COAL,GERMANY,22,3,27.76094319399561
COAL,GERMANY,22,4,27.76094352181472
COAL,GERMANY,22,5,7.200320816360652e-08
COAL,GERMANY,22,6,27.76094334696298
COAL,GERMANY,22,7,27.76094353216725
