st,n,h,td,val
COAL,GERMANY,13,5,9.873076871670494e-06
COAL,GERMANY,13,6,4.199774707970472
COAL,GERMANY,13,7,14.37138665944091
COAL,GERMANY,13,8,4.378150456804739e-05
COAL,GERMANY,13,9,14.37135210496435
COAL,GERMANY,13,10,5.888424934149496e-06
COAL,GERMANY,13,11,14.3713804328215
COAL,GERMANY,13,12,4.551454988176074e-06
COAL,GERMANY,14,1,5.6706085671208e-06
COAL,GERMANY,14,2,14.37132186120252
COAL,GERMANY,14,3,14.37123952211997
COAL,GERMANY,14,4,14.37138246103602
COAL,GERMANY,14,5,9.878345910070496e-06
COAL,GERMANY,14,6,3.321249087766857
COAL,GERMANY,14,7,14.37138696003841
COAL,GERMANY,14,8,4.406989944654917e-05
COAL,GERMANY,14,9,14.37135259880195
COAL,GERMANY,14,10,5.88873209574827e-06
COAL,GERMANY,14,11,14.371380767839
COAL,GERMANY,14,12,4.552228856008232e-06
COAL,GERMANY,15,1,5.670906854097439e-06
COAL,GERMANY,15,2,14.3713225138981
COAL,GERMANY,15,3,14.37124057837353
COAL,GERMANY,15,4,14.3713827830928
COAL,GERMANY,15,5,9.884189219678111e-06
COAL,GERMANY,15,6,2.535428743571128
COAL,GERMANY,15,7,14.37138725735126
COAL,GERMANY,15,8,4.439891946066137e-05
COAL,GERMANY,15,9,14.37135308733206
COAL,GERMANY,15,10,5.889039672539917e-06
COAL,GERMANY,15,11,14.37138109922911
COAL,GERMANY,15,12,0.0003535829637523842
COAL,GERMANY,16,1,5.671205547004706e-06
COAL,GERMANY,16,2,14.3713231601141
COAL,GERMANY,16,3,14.37124162588112
COAL,GERMANY,16,4,14.37138310165861
COAL,GERMANY,16,5,9.890969695311644e-06
COAL,GERMANY,16,6,9.227216619794657
COAL,GERMANY,16,7,14.37138755147701
COAL,GERMANY,16,8,0.0002793039354929255
COAL,GERMANY,16,9,14.37135357075472
COAL,GERMANY,16,10,5.889347947484216e-06
COAL,GERMANY,16,11,14.37138142710436
COAL,GERMANY,16,12,11.74304208459961
COAL,GERMANY,17,1,5.67150477422844e-06
COAL,GERMANY,17,2,14.3713238001639
COAL,GERMANY,17,3,14.37124266540297
COAL,GERMANY,17,4,14.37138341687519
COAL,GERMANY,17,5,3.542043419684315e-05
COAL,GERMANY,17,6,14.22380954874711
COAL,GERMANY,17,7,14.37138784251663
COAL,GERMANY,17,8,6.67578014658143
COAL,GERMANY,17,9,14.37135404927584
COAL,GERMANY,17,10,5.889656977341113e-06
COAL,GERMANY,17,11,14.37138175156554
COAL,GERMANY,17,12,13.60251404932975
COAL,GERMANY,18,1,5.671804704261259e-06
COAL,GERMANY,18,2,14.37132443435226
COAL,GERMANY,18,3,14.37124369783412
COAL,GERMANY,18,4,14.37138372883234
COAL,GERMANY,18,5,6.482261221595318
COAL,GERMANY,18,6,14.35107076483448
COAL,GERMANY,18,7,14.37138813055147
COAL,GERMANY,18,8,13.57500569355943
COAL,GERMANY,18,9,14.37135452307803
COAL,GERMANY,18,10,5.889967095022158e-06
COAL,GERMANY,18,11,14.37138207271114
COAL,GERMANY,18,12,14.36338827859865
COAL,GERMANY,19,1,5.672105480733655e-06
COAL,GERMANY,19,2,14.37132506297523
COAL,GERMANY,19,3,14.37124472385741
COAL,GERMANY,19,4,14.37138403769732
COAL,GERMANY,19,5,3.524802297541487e-05
COAL,GERMANY,19,6,14.35982701381313
COAL,GERMANY,19,7,14.37138841567982
COAL,GERMANY,19,8,14.36479315444872
COAL,GERMANY,19,9,14.3713549923454
COAL,GERMANY,19,10,5.890277622821132e-06
COAL,GERMANY,19,11,14.37138239063675
COAL,GERMANY,19,12,14.36741814904088
COAL,GERMANY,20,1,5.672407297931392e-06
COAL,GERMANY,20,2,14.37132568632489
COAL,GERMANY,20,3,14.37124574426527
COAL,GERMANY,20,4,14.37138434355603
COAL,GERMANY,20,5,7.112094604994923e-06
COAL,GERMANY,20,6,14.36337148937897
COAL,GERMANY,20,7,14.3713886979709
COAL,GERMANY,20,8,14.36813595549444
COAL,GERMANY,20,9,14.37135545725908
COAL,GERMANY,20,10,5.890588928220996e-06
COAL,GERMANY,20,11,14.37138270543625
COAL,GERMANY,20,12,14.3687651737434
COAL,GERMANY,21,1,5.672710405254302e-06
COAL,GERMANY,21,2,14.37132630469366
COAL,GERMANY,21,3,14.37124675985295
COAL,GERMANY,21,4,14.3713846464906
COAL,GERMANY,21,5,4.58604292840585e-06
COAL,GERMANY,21,6,14.36527391825061
COAL,GERMANY,21,7,14.3713889775121
COAL,GERMANY,21,8,14.3692440639423
COAL,GERMANY,21,9,14.37135591799794
COAL,GERMANY,21,10,5.890901578336786e-06
COAL,GERMANY,21,11,14.37138301720226
COAL,GERMANY,21,12,14.36943752799597
COAL,GERMANY,22,1,5.673015188327943e-06
COAL,GERMANY,22,2,14.3713269183862
COAL,GERMANY,22,3,14.37124777151868
