k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,18,4,0.16070556167628752
1,ELECTRICITY,GERMANY,18,5,0.1629795500734169
1,ELECTRICITY,GERMANY,18,6,0.16293534231499307
1,ELECTRICITY,GERMANY,18,7,0.16395510090824467
1,ELECTRICITY,GERMANY,18,8,0.16494081924322915
1,ELECTRICITY,GERMANY,18,9,0.15968432197366636
1,ELECTRICITY,GERMANY,18,10,0.15782654407114402
1,ELECTRICITY,GERMANY,18,11,0.1668632972808562
1,ELECTRICITY,GERMANY,18,12,0.15313562840706924
1,ELECTRICITY,GERMANY,19,1,0.1527207077633415
1,ELECTRICITY,GERMANY,19,2,0.15484230257233111
1,ELECTRICITY,GERMANY,19,3,0.15482811209545294
1,ELECTRICITY,GERMANY,19,4,0.16103641110360042
1,ELECTRICITY,GERMANY,19,5,0.1646891590047184
1,ELECTRICITY,GERMANY,19,6,0.16477076028120483
1,ELECTRICITY,GERMANY,19,7,0.16622009069338425
1,ELECTRICITY,GERMANY,19,8,0.16762591526009435
1,ELECTRICITY,GERMANY,19,9,0.1607853114857495
1,ELECTRICITY,GERMANY,19,10,0.1608941391209327
1,ELECTRICITY,GERMANY,19,11,0.1692305081920772
1,ELECTRICITY,GERMANY,19,12,0.1554164025849075
1,ELECTRICITY,GERMANY,20,1,0.15649860214503267
1,ELECTRICITY,GERMANY,20,2,0.1580403592011216
1,ELECTRICITY,GERMANY,20,3,0.1584641581860731
1,ELECTRICITY,GERMANY,20,4,0.16403910478573344
1,ELECTRICITY,GERMANY,20,5,0.16542895190412815
1,ELECTRICITY,GERMANY,20,6,0.1668276945046945
1,ELECTRICITY,GERMANY,20,7,0.16770971024043252
1,ELECTRICITY,GERMANY,20,8,0.16956748873857166
1,ELECTRICITY,GERMANY,20,9,0.16356054165539577
1,ELECTRICITY,GERMANY,20,10,0.16550752405072372
1,ELECTRICITY,GERMANY,20,11,0.17442582863300707
1,ELECTRICITY,GERMANY,20,12,0.15871817234048344
1,ELECTRICITY,GERMANY,21,1,0.16019480607862727
1,ELECTRICITY,GERMANY,21,2,0.16143636246610618
1,ELECTRICITY,GERMANY,21,3,0.1621267343513771
1,ELECTRICITY,GERMANY,21,4,0.16782439539561203
1,ELECTRICITY,GERMANY,21,5,0.1690530037703679
1,ELECTRICITY,GERMANY,21,6,0.1702033790236015
1,ELECTRICITY,GERMANY,21,7,0.17282613539416777
1,ELECTRICITY,GERMANY,21,8,0.17428059480400374
1,ELECTRICITY,GERMANY,21,9,0.16892894190699756
