st,n,h,td,val
COAL,GERMANY,20,4,29.35477046023338
COAL,GERMANY,20,5,9.87717498371483
COAL,GERMANY,20,6,29.35477040070433
COAL,GERMANY,20,7,29.35477046369052
COAL,GERMANY,20,8,29.35477047641519
COAL,GERMANY,20,9,29.35477043734555
COAL,GERMANY,20,10,1.231454232705974e-08
COAL,GERMANY,20,11,29.35477045894131
COAL,GERMANY,20,12,29.35477047087897
COAL,GERMANY,21,1,1.185786536653131e-08
COAL,GERMANY,21,2,29.35477041377006
COAL,GERMANY,21,3,29.35477035070237
COAL,GERMANY,21,4,29.35477046021616
COAL,GERMANY,21,5,8.921720744053157e-09
COAL,GERMANY,21,6,29.35477040081368
COAL,GERMANY,21,7,29.35477046368181
COAL,GERMANY,21,8,29.35477047645628
COAL,GERMANY,21,9,29.35477043731924
COAL,GERMANY,21,10,1.231381549263456e-08
COAL,GERMANY,21,11,29.35477045892303
COAL,GERMANY,21,12,29.3547704709103
COAL,GERMANY,22,1,1.185699854712654e-08
COAL,GERMANY,22,2,29.35477041371481
COAL,GERMANY,22,3,29.35477035058093
COAL,GERMANY,22,4,29.3547704602006
COAL,GERMANY,22,5,8.915715064966958e-09
COAL,GERMANY,22,6,29.35477040085274
